pointID,urbanID,lat / long,admin_name,label,Valid_date,LCP_16,LCS_16,conf_2016,LCP_17,LCS_17,conf_2017,LCP_18,LCS_18,conf_2018,LCP_19,LCS_19,conf_2019,LCP_20,LCS_20,conf_2020,Comment
740,27,28.45725163051883 /  -27.800323486022023,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
741,27,28.453225062267567 /  -27.79432599510514,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
742,27,28.446478442373703 /  -27.802490609134,Free State / Thabo Mofutsanyane District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,,High,,,,,,,,,,,,,
743,27,28.47431215114931 /  -27.812960578407484,Free State / Thabo Mofutsanyane District Municipality,Wetland,Mar 23 2023,Short_vegetation,,Low,,,,,,,,,,,,,
744,27,28.485843386473526 /  -27.815199047136314,Free State / Thabo Mofutsanyane District Municipality,Water,Mar 23 2023,Wetland,,Low,Water,,High,,,,,,,,,,
745,27,28.43674868387508 /  -27.805616438972464,Free State / Thabo Mofutsanyane District Municipality,Water,Mar 23 2023,Water,,High,,,,,,,,,,,,,
746,27,28.439562376639806 /  -27.808777941619358,Free State / Thabo Mofutsanyane District Municipality,Wetland,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
747,312,27.39799663437381 /  -24.589775186642047,Limpopo / Waterberg District Municipality,Barren,Mar 23 2023,Barren,,High,,,,,,,,,,,,,
748,312,27.38408869818812 /  -24.580522551956143,Limpopo / Waterberg District Municipality,Barren,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
749,312,27.387321546451865 /  -24.587202285334207,Limpopo / Waterberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
750,312,27.38813756194465 /  -24.584005109878884,Limpopo / Waterberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
751,312,27.383553606061703 /  -24.572295510512536,Limpopo / Waterberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
752,312,27.39261449940231 /  -24.58990895967365,Limpopo / Waterberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
753,312,27.40021280759738 /  -24.589730595631508,Limpopo / Waterberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
754,312,27.39932544648774 /  -24.589775186642047,Limpopo / Waterberg District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
755,312,27.388543340140508 /  -24.58518677165805,Limpopo / Waterberg District Municipality,Pavement,Mar 23 2023,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
756,312,27.39171376098951 /  -24.58310437146609,Limpopo / Waterberg District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
757,,,,,,Short_vegetation,,High,,,,,,,,,,,,,
758,312,27.390362653370314 /  -24.592843048166813,Limpopo / Waterberg District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,,High,,,,,,,,,,,,,
759,312,27.385876797710548 /  -24.589681545519923,Limpopo / Waterberg District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,,High,,,,,,,,,,,,,
760,300,29.099531628055068 /  -28.24761591269318,Free State / Thabo Mofutsanyane District Municipality,Barren,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
761,300,29.09496550857634 /  -28.244713037907385,Free State / Thabo Mofutsanyane District Municipality,Barren,Mar 23 2023,Barren,,High,,,,,,,,,,,,,
762,300,29.10239437093138 /  -28.248592455823882,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 23 2023,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
763,300,29.105591546386705 /  -28.243928236121977,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 23 2023,Building,Short_vegetation,Low,,,,,,,,,,,,,
764,300,29.097190600002 /  -28.236098054672123,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
765,300,29.096731312593505 /  -28.236298714219533,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
766,300,29.09591529710072 /  -28.242452273673287,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 23 2023,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
767,300,29.101404450497512 /  -28.247870081453225,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
768,300,29.105381968637193 /  -28.249042825030283,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
769,300,29.098109174819015 /  -28.239981931689684,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
770,300,29.115976792740177 /  -28.253983508997504,Free State / Thabo Mofutsanyane District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,,High,,,,,,,,,,,,,
771,300,29.09876912177493 /  -28.25386311326906,Free State / Thabo Mofutsanyane District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,Short_vegetation,Low,,,,,,,,,,,,,
772,300,29.11414410220721 /  -28.246973802141483,Free State / Thabo Mofutsanyane District Municipality,Wetland,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
773,300,29.11435367995672 /  -28.24676868349302,Free State / Thabo Mofutsanyane District Municipality,Wetland,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
774,300,29.093806142302444 /  -28.230180827574205,Free State / Thabo Mofutsanyane District Municipality,Water,Mar 23 2023,Wetland,,High,,,,,,,,,,,,,
775,300,29.108744130831486 /  -28.228588928498123,Free State / Thabo Mofutsanyane District Municipality,Water,Mar 23 2023,Wetland,,High,,,,,,,,,,,,,could be a very wet area of grass
776,276,19.35947706510375 /  -34.588372887773204,Western Cape / Overberg District Municipality,Barren,Mar 23 2023,Tall_vegetation,,High,,,,Tall_vegetation,Building,Low,Building,,High,,,,
777,276,19.338528208354667 /  -34.588890143495405,Western Cape / Overberg District Municipality,Barren,Mar 23 2023,Barren,,High,,,,,,,,,,,,,
778,276,19.341515806060475 /  -34.58866272934167,None,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
779,276,19.361269623727242 /  -34.59260011557187,Western Cape / Overberg District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
780,276,19.35161566994653 /  -34.58730270352037,Western Cape / Overberg District Municipality,Building,Mar 23 2023,Building,Short_vegetation,Low,,,,,,,,,,,,,
781,276,19.352877595544655 /  -34.58850220170375,Western Cape / Overberg District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
782,276,19.352569917571966 /  -34.58161734967724,Western Cape / Overberg District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
783,276,19.349765143009346 /  -34.58025732385593,Western Cape / Overberg District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
784,276,19.35514727798086 /  -34.58435523772404,Western Cape / Overberg District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
785,276,19.351780656685506 /  -34.59327789893199,Western Cape / Overberg District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
786,276,19.351557701632835 /  -34.588430856086894,Western Cape / Overberg District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,Short_vegetation,Low,,,,,,,,,,,,,
787,276,19.349296937398737 /  -34.58598280960855,Western Cape / Overberg District Municipality,Tall_vegetation,Mar 23 2023,Tall_vegetation,,High,,,,,,,,,,,,,
788,276,19.345930316103388 /  -34.58345449931125,None,Water,Mar 23 2023,Water,,High,,,,,,,,,,,,,
789,276,19.343928179730387 /  -34.585956055002235,None,Water,Mar 23 2023,Water,,High,,,,,,,,,,,,,
790,389,20.084932674589922 /  -33.83857950473733,Western Cape / Cape Winelands District Municipality,Barren,Mar 23 2023,Barren,,High,,,,,,,,,,,,,
791,389,20.093511985016747 /  -33.83788834407405,Western Cape / Cape Winelands District Municipality,Barren,Mar 23 2023,Barren,,Low,,,,,,,,,,,,,
792,389,20.092022645264898 /  -33.83751377958556,Western Cape / Cape Winelands District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
793,389,20.062070863488906 /  -33.83444145895973,Western Cape / Cape Winelands District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
794,389,20.04477846960364 /  -33.83231446775724,Western Cape / Cape Winelands District Municipality,Building,Mar 23 2023,Building,,High,,,,,,,,,,,,,
795,389,20.050503955356263 /  -33.831627766195005,Western Cape / Cape Winelands District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
796,389,20.04596904958491 /  -33.83070027317589,Western Cape / Cape Winelands District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
797,389,20.06948634854078 /  -33.83228771315092,Western Cape / Cape Winelands District Municipality,Pavement,Mar 23 2023,Pavement,,High,,,,,,,,,,,,,
798,389,20.059538094090545 /  -33.83323304257425,Western Cape / Cape Winelands District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
799,389,20.057638517041777 /  -33.830490695426384,Western Cape / Cape Winelands District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
800,389,20.09147863493638 /  -33.841411033906276,Western Cape / Cape Winelands District Municipality,Short_vegetation,Mar 23 2023,Short_vegetation,,High,,,,,,,,,,,,,
801,389,20.04983063109719 /  -33.83577473017471,Western Cape / Cape Winelands District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
802,389,20.06431825041984 /  -33.82719096064683,Western Cape / Cape Winelands District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
803,389,20.06028276396647 /  -33.833420324818505,Western Cape / Cape Winelands District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,Barren,,High,almost looks like a wetland in 2015/2016
804,389,20.032547155414036 /  -33.834022303460706,Western Cape / Cape Winelands District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
805,389,20.06980740381663 /  -33.845277074519615,Western Cape / Cape Winelands District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
806,389,20.072233154789703 /  -33.845575834290194,Western Cape / Cape Winelands District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
807,389,20.07380721746157 /  -33.845415306652264,Western Cape / Cape Winelands District Municipality,Wetland,Mar 24 2023,Wetland,,High,,,,,,,,,,,,,
808,408,28.13251759630164 /  -24.28692642039516,Limpopo / Waterberg District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
809,408,28.137485034875173 /  -24.29254934682356,Limpopo / Waterberg District Municipality,Building,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,Building,,Low,
810,408,28.121998576916557 /  -24.29781554516768,Limpopo / Waterberg District Municipality,Building,Mar 24 2023,Building,Tall_vegetation,High,,,,,,,,,,,,,
811,408,28.127964854126066 /  -24.294466760276542,Limpopo / Waterberg District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
812,408,28.13109960216664 /  -24.298194568757218,Limpopo / Waterberg District Municipality,Barren,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
813,408,28.131014879246624 /  -24.298912484026822,Limpopo / Waterberg District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
814,408,28.11877910595597 /  -24.288759110928126,Limpopo / Waterberg District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
815,408,28.121164725019558 /  -24.28895531137448,Limpopo / Waterberg District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,Low,,,,,,,,,,,,,
816,408,28.117111402161974 /  -24.29234868727615,Limpopo / Waterberg District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
817,408,28.121396598274337 /  -24.29592042721996,Limpopo / Waterberg District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
818,408,28.113753699068734 /  -24.29177792234131,Limpopo / Waterberg District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
819,408,28.105419639199848 /  -24.277776345033494,Limpopo / Waterberg District Municipality,Wetland,Mar 24 2023,Wetland,,Low,,,,,,,,,,,,,
820,408,28.14732181179907 /  -24.27840953738308,Limpopo / Waterberg District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
821,23,25.917129174524444 /  -27.83426616324085,Free State / Lejweleputswa District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
822,23,25.929396161522465 /  -27.84144977503795,Free State / Lejweleputswa District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
823,23,25.926769751001988 /  -27.83930494743125,Free State / Lejweleputswa District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
824,23,25.90821989061966 /  -27.829361152082058,Free State / Lejweleputswa District Municipality,Building,Mar 24 2023,Building,Tall_vegetation,Low,,,,,,,,,,,,,
825,23,25.909749362280987 /  -27.831840412267777,Free State / Lejweleputswa District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
826,23,25.928722837263397 /  -27.83768629374885,Free State / Lejweleputswa District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
827,23,25.928187745136988 /  -27.84040634539145,Free State / Lejweleputswa District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,Building,Low,,,,Short_vegetation,,High,,,,,,,
828,23,25.907831948828008 /  -27.831706639236174,Free State / Lejweleputswa District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
829,23,25.909472898015675 /  -27.832709936973206,Free State / Lejweleputswa District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,Low,Tall_vegetation,,High,,,,,,,,,,
830,23,25.920491336718733 /  -27.83578671670007,Free State / Lejweleputswa District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
831,23,25.90760899377533 /  -27.840584709433582,Free State / Lejweleputswa District Municipality,Water,Mar 24 2023,Water,,Low,,,,,,,,,,,,,
832,23,25.908291236236508 /  -27.838462177332147,Free State / Lejweleputswa District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,Wetland,,High,,,,,,,,,,
833,23,25.918484741244686 /  -27.844455209147974,Free State / Lejweleputswa District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,Wetland,,High,Short_vegetation,,High,Short_vegetation,,Low,Short_vegetation,,High,visibily seems like wetland but not enought TCW evidence
834,23,25.920255004362904 /  -27.84861109132979,Free State / Lejweleputswa District Municipality,Water,Mar 24 2023,Short_vegetation,,Low,,,,Wetland,,High,,,,,,,
835,23,25.92311328813817 /  -27.84965006187524,Free State / Lejweleputswa District Municipality,Water,Mar 24 2023,Wetland,,Low,Wetland,,High,,,,,,,,,,
836,23,25.923452179818224 /  -27.852080271949365,Free State / Lejweleputswa District Municipality,Water,Mar 24 2023,Barren,,Low,Wetland,,Low,,,,Wetland,,High,,,,
837,23,25.910498491257965 /  -27.845913335192456,Free State / Lejweleputswa District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,Short_vegetation,,High,,,,
838,23,25.91456519141871 /  -27.84564578912925,Free State / Lejweleputswa District Municipality,Wetland,Mar 24 2023,Wetland,,High,,,,Wetland,,Low,Short_vegetation,,High,,,,
840,23,25.924754237325836 /  -27.841561252564293,Free State / Lejweleputswa District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
841,238,27.903208324628178 /  -25.739063892157183,North West / Bojanala District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
842,238,27.90379692596724 /  -25.73913523777404,North West / Bojanala District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
843,238,27.912220167857196 /  -25.743349088269547,North West / Bojanala District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
844,238,27.90146481611628 /  -25.74651059091644,North West / Bojanala District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
845,238,27.895409356885704 /  -25.742020276155618,North West / Bojanala District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
846,238,27.901157138143596 /  -25.741565447848163,North West / Bojanala District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
847,238,27.899364579520107 /  -25.737039460278922,North West / Bojanala District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
848,,,,,,Short_vegetation,,High,,,,,,,,,,,,,
849,238,27.903038878788145 /  -25.74191771683139,North West / Bojanala District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
850,238,27.891694925708183 /  -25.7387651323866,North West / Bojanala District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
851,238,27.89802684920408 /  -25.739335897321446,North West / Bojanala District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
852,238,27.892265690643026 /  -25.74080740066908,North West / Bojanala District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
853,238,27.89371043938434 /  -25.740294604047936,North West / Bojanala District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
854,238,27.888662736991844 /  -25.742559827383086,North West / Bojanala District Municipality,Water,Mar 24 2023,Water,,High,Wetland,,High,Water,,High,Wetland,,High,Water,,High,surface water percentage indicates wetland near 2018-2020; but no changes in TCW so I kept it as water 
855,238,27.886616009608307 /  -25.742256608511454,North West / Bojanala District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
856,238,27.912197872351925 /  -25.7478750758388,North West / Bojanala District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
857,238,27.91308523346156 /  -25.747117028659712,North West / Bojanala District Municipality,Wetland,Mar 24 2023,Wetland,,Low,,,,,,,,,,,,,
858,369,29.052572834861234 /  -26.00868343735379,Mpumalanga / Nkangala District Municipality,Barren,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,Barren,,High,
859,,,,,,Short_vegetation,,High,,,,,,,,,,Barren,,High,
860,369,29.032515798322827 /  -26.0056557077385,Mpumalanga / Nkangala District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
861,369,29.036488857361444 /  -26.00803686770104,Mpumalanga / Nkangala District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
862,369,29.040493130107443 /  -25.999751857943735,Mpumalanga / Nkangala District Municipality,Building,Mar 24 2023,Short_vegetation,,High,Building,,High,,,,,,,,,,
863,369,29.032975085731334 /  -25.99087824684738,Mpumalanga / Nkangala District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
864,369,29.03401851537784 /  -25.982316772824763,Mpumalanga / Nkangala District Municipality,Building,Mar 24 2023,Building,Barren,Low,,,,,,,Building,,High,,,,
865,,,,,,Pavement,,High,,,,,,,,,,,,,
866,369,29.038477616431287 /  -26.00486198775099,Mpumalanga / Nkangala District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
867,369,29.03789793329434 /  -26.002828637670614,Mpumalanga / Nkangala District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
868,369,29.036256984106668 /  -26.012009926739665,Mpumalanga / Nkangala District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,backyard of a neighborhood
869,369,29.037349463864768 /  -25.988140358800564,Mpumalanga / Nkangala District Municipality,Tall_vegetation,Mar 24 2023,Short_vegetation,Tall_vegetation,Low,,,,Tall_vegetation,Short_vegetation,Low,,,,,,,
870,369,29.03146790957527 /  -26.003943412933975,Mpumalanga / Nkangala District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
871,369,29.0354409686139 /  -26.002378268464216,Mpumalanga / Nkangala District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
872,369,29.03833492519757 /  -26.003876526418175,Mpumalanga / Nkangala District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
873,369,29.03899933125454 /  -26.005611116727966,Mpumalanga / Nkangala District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
874,369,29.0477391693193 /  -26.01796282664601,Mpumalanga / Nkangala District Municipality,Water,Mar 24 2023,Water,,High,,,,,,,,,,,,,
875,248,25.450426280967633 /  -26.69094819403628,North West / Ngaka Modiri Molema District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
876,248,25.455714774817018 /  -26.690925898531013,North West / Ngaka Modiri Molema District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
877,248,25.446649422375366 /  -26.6810133168892,North West / Ngaka Modiri Molema District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
878,248,25.45036831265394 /  -26.69234835176706,North West / Ngaka Modiri Molema District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
879,248,25.449048418742123 /  -26.692482124798666,North West / Ngaka Modiri Molema District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
880,248,25.455884220657055 /  -26.688816743732733,North West / Ngaka Modiri Molema District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
882,248,25.446524567545868 /  -26.68458951593406,North West / Ngaka Modiri Molema District Municipality,Building,Mar 24 2023,Short_vegetation,Building,High,,,,,,,,,,,,,
883,248,25.450885568376137 /  -26.68744334060827,North West / Ngaka Modiri Molema District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
884,248,25.464222739626994 /  -26.686832443763947,North West / Ngaka Modiri Molema District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
885,248,25.461395669559106 /  -26.690274869777205,North West / Ngaka Modiri Molema District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
886,248,25.450305885239192 /  -26.67852959760243,North West / Ngaka Modiri Molema District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
887,248,25.465957329936785 /  -26.684112392121346,North West / Ngaka Modiri Molema District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
888,248,25.45912152802185 /  -26.68479463458252,North West / Ngaka Modiri Molema District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,,High,,,,,,,,,,,,,
889,248,25.4542700260757 /  -26.6861189875954,North West / Ngaka Modiri Molema District Municipality,Tall_vegetation,Mar 24 2023,Pavement,Tall_vegetation,High,,,,,,,,,,,,,
890,248,25.458323348933284 /  -26.682364424508393,North West / Ngaka Modiri Molema District Municipality,Tall_vegetation,Mar 24 2023,Tall_vegetation,Pavement,High,,,,,,,,,,,,,
891,248,25.4587335862302 /  -26.682257406083107,North West / Ngaka Modiri Molema District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
892,248,25.463830338734294 /  -26.68977545045922,North West / Ngaka Modiri Molema District Municipality,Pavement,Mar 24 2023,Short_vegetation,Pavement,High,,,,,,,,,,,,,
893,248,25.452869868344926 /  -26.689971650905573,North West / Ngaka Modiri Molema District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
894,248,25.448161057632483 /  -26.684888275704647,North West / Ngaka Modiri Molema District Municipality,Pavement,Mar 24 2023,Pavement,,Low,Pavement,,High,,,,,,,,,,
895,248,25.451269051066735 /  -26.696410592826744,North West / Ngaka Modiri Molema District Municipality,Water,Mar 24 2023,Wetland,,High,Water,,High,,,,Wetland,,High,Water,,High,
896,248,25.452611240483822 /  -26.696370460917265,North West / Ngaka Modiri Molema District Municipality,Water,Mar 24 2023,Wetland,,High,Water,,High,,,,Wetland,,High,Water,,High,
897,248,25.454742690787366 /  -26.696370460917265,North West / Ngaka Modiri Molema District Municipality,Water,Mar 24 2023,Wetland,,High,Water,,High,,,,Wetland,,High,Water,,High,
898,248,25.45955851992509 /  -26.696116292157225,North West / Ngaka Modiri Molema District Municipality,Water,Mar 24 2023,Wetland,,High,Water,,High,,,,Wetland,,High,Water,,High,
899,248,25.455103877972693 /  -26.695072862510713,North West / Ngaka Modiri Molema District Municipality,Wetland,Mar 24 2023,Wetland,,High,Water,,High,Wetland,,High,,,,,,,
900,248,25.48698199140378 /  -26.66700728048033,North West / Ngaka Modiri Molema District Municipality,Wetland,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
901,248,25.460035643737804 /  -26.70111048533708,North West / Ngaka Modiri Molema District Municipality,Barren,Mar 24 2023,Barren,,High,Wetland,,High,Barren,,High,,,,,,,
902,248,25.443751006690622 /  -26.660590634064416,North West / Ngaka Modiri Molema District Municipality,Wetland,Mar 24 2023,Wetland,,Low,,,,,,,,,,,,,
903,91,27.560463981256117 /  -28.90746922748106,Free State / Thabo Mofutsanyane District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
904,91,27.561841843481627 /  -28.899126249410045,Free State / Thabo Mofutsanyane District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
905,91,27.552134380488283 /  -28.897574482243453,Free State / Thabo Mofutsanyane District Municipality,Barren,Mar 24 2023,Barren,,High,,,,,,,,,,,,,
906,91,27.554230157983397 /  -28.91197737864608,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
908,91,27.565172791968553 /  -28.916779830480646,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
909,91,27.55987983901812 /  -28.896196620017932,Free State / Thabo Mofutsanyane District Municipality,Building,Mar 24 2023,Building,,High,,,,,,,,,,,,,
910,91,27.559799575199154 /  -28.895768546316802,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
911,91,27.557810816129322 /  -28.898796275932092,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 24 2023,Barren,Short_vegetation,Low,,,,,,,Pavement,,High,,,,
912,91,27.568410099333356 /  -28.895750709912587,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 24 2023,Short_vegetation,Pavement,Low,,,,,,,,,,,,,
913,91,27.566885086773077 /  -28.914104369848577,Free State / Thabo Mofutsanyane District Municipality,Pavement,Mar 24 2023,Pavement,,High,,,,,,,,,,,,,
914,91,27.564231921646282 /  -28.913836823785363,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
915,91,27.558903295887415 /  -28.91345780019583,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
916,91,27.560053743959198 /  -28.90207817430743,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
917,91,27.562840682117603 /  -28.8969947991065,Free State / Thabo Mofutsanyane District Municipality,Short_vegetation,Mar 24 2023,Short_vegetation,,High,,,,,,,,,,,,,
